,first_down,first_down_pass,first_down_penalty,first_down_rush,fumbles_lost,g,pass_att,pass_cmp,pass_cmp_pct,pass_int,pass_td,pass_yds,penalty,penalty_yds,points,ranker,rush_att,rush_td,rush_yds,rush_yds_per_att,school_name,tot_plays,tot_yds,tot_yds_per_play,turnovers,year
46,21.3,3.3,1.2,16.8,0.8,12,11.3,5.4,48.1,0.5,0.8,85.8,2.3,20.0,29.7,47,57.8,2.8,312.3,5.4,Navy,69.1,398.0,5.8,1.3,2011
47,24.3,11.8,1.8,10.7,1.1,12,36.2,21.1,58.3,0.9,1.3,249.6,7.1,60.1,29.3,48,39.7,1.8,183.2,4.6,South Florida,75.8,432.8,5.7,2.0,2011
48,20.4,7.7,1.7,11.0,0.8,13,22.5,12.6,56.0,0.6,1.0,162.7,6.6,52.9,29.2,49,47.0,2.4,217.2,4.6,Nebraska,69.5,379.9,5.5,1.5,2011
49,23.5,12.5,2.2,8.9,0.9,13,36.4,23.2,63.8,1.3,1.6,252.6,6.4,59.1,29.2,50,33.3,1.9,160.4,4.8,Notre Dame,69.7,413.0,5.9,2.2,2011
50,23.5,11.5,1.5,10.5,0.6,13,31.3,22.2,71.0,0.7,2.0,254.2,4.3,37.8,28.9,51,44.4,1.9,166.6,3.8,Northwestern,75.7,420.8,5.6,1.3,2011
51,20.7,10.5,1.7,8.5,1.0,13,34.5,21.5,62.3,0.8,2.0,272.6,6.8,62.2,28.5,52,33.8,1.4,139.2,4.1,Fresno State,68.2,411.8,6.0,1.8,2011
52,21.5,11.2,2.5,7.8,0.9,13,33.8,18.9,55.9,0.9,1.3,246.6,7.5,72.4,28.3,53,37.2,1.9,154.8,4.2,California,71.1,401.5,5.6,1.8,2011
53,18.4,10.8,1.7,5.9,1.0,13,35.8,22.4,62.4,0.9,2.5,240.0,4.6,33.8,28.2,54,34.5,0.8,104.8,3.0,North Carolina State,70.3,344.8,4.9,1.9,2011
54,20.2,7.8,1.2,11.2,0.8,13,27.5,15.9,58.0,1.2,1.2,189.9,6.5,55.5,28.1,55,45.3,1.8,202.6,4.5,Texas,72.8,392.5,5.4,2.0,2011
55,19.2,10.9,1.1,7.2,0.9,13,28.5,19.2,67.1,1.1,2.0,254.4,5.4,47.9,28.0,56,34.0,1.7,138.8,4.1,North Carolina,62.5,393.2,6.3,2.0,2011
56,21.1,9.5,1.2,10.4,0.6,14,28.9,17.4,60.0,0.7,1.5,226.1,5.9,53.2,27.9,57,42.1,1.9,186.9,4.4,Virginia Tech,71.1,413.0,5.8,1.3,2011
57,20.5,10.6,1.8,8.0,0.8,13,31.7,18.5,58.3,0.6,1.9,234.8,4.8,35.6,27.5,58,34.9,1.4,137.7,3.9,Iowa,66.6,372.5,5.6,1.4,2011
58,21.0,10.7,0.9,9.4,0.8,12,28.8,19.6,67.9,0.7,0.9,238.0,5.7,48.9,27.1,59,38.8,2.3,168.8,4.3,UCF,67.7,406.8,6.0,1.5,2011
59,20.5,9.5,1.3,9.8,0.7,13,30.1,17.9,59.6,0.8,1.3,195.2,7.4,60.2,26.9,60,41.2,1.7,181.6,4.4,Purdue,71.2,376.8,5.3,1.5,2011
60,17.2,6.3,1.5,9.3,0.8,13,26.6,13.8,51.7,1.4,1.2,174.6,6.2,50.2,26.7,61,38.2,2.0,164.5,4.3,Vanderbilt,64.8,339.1,5.2,2.2,2011
61,19.8,10.2,1.7,8.0,0.8,12,33.3,18.8,56.4,1.4,1.2,225.6,4.6,41.0,26.6,62,34.2,2.0,154.9,4.5,UTEP,67.4,380.5,5.6,2.3,2011
62,19.5,11.9,0.8,6.8,1.2,12,35.7,21.2,59.3,1.2,2.3,261.6,4.8,42.1,26.5,63,33.5,1.1,122.9,3.7,Bowling Green State,69.2,384.5,5.6,2.3,2011
63,18.3,9.8,1.4,7.1,0.7,12,28.3,18.5,65.5,0.9,1.8,232.1,5.8,42.3,26.5,64,33.2,1.5,145.7,4.4,Miami (FL),61.4,377.8,6.2,1.6,2011
64,19.7,11.4,2.2,6.2,0.9,13,36.5,19.7,53.9,1.2,1.6,241.2,6.8,44.7,26.4,65,35.5,1.1,97.8,2.8,Rutgers,72.0,339.0,4.7,2.2,2011
65,22.6,14.9,0.8,6.8,1.3,12,43.7,29.6,67.7,1.7,2.1,286.1,4.9,45.8,26.3,66,33.1,1.3,109.1,3.3,East Carolina,76.8,395.2,5.1,2.9,2011
66,19.5,9.5,1.4,8.7,0.6,13,33.1,20.0,60.5,0.8,1.6,206.8,4.8,46.4,26.1,67,37.3,1.5,181.6,4.9,Wyoming,70.4,388.5,5.5,1.5,2011
67,20.2,11.2,1.2,7.8,0.3,13,35.2,21.4,60.8,0.6,1.7,253.2,4.8,43.5,26.0,68,35.7,1.4,114.6,3.2,Wake Forest,70.8,367.8,5.2,0.9,2011
68,18.8,12.6,1.5,4.8,1.0,13,36.6,21.6,59.0,1.5,1.3,274.8,6.2,50.5,25.8,69,27.3,1.9,113.8,4.2,SMU,63.9,388.6,6.1,2.5,2011
69,17.5,6.6,0.9,9.9,0.6,13,22.5,12.6,56.2,1.0,1.3,155.5,5.8,52.0,25.7,70,41.2,1.5,182.3,4.4,Auburn,63.7,337.8,5.3,1.6,2011
70,17.1,8.2,1.6,7.3,1.0,13,24.6,14.0,56.9,1.0,1.0,185.7,7.7,59.5,25.5,71,36.1,1.3,143.0,4.0,Florida,60.7,328.7,5.4,2.0,2011
71,21.0,11.7,1.9,7.4,0.6,12,38.3,24.4,63.7,0.9,1.6,241.0,4.5,35.5,25.3,72,33.3,1.4,138.4,4.2,Ball State,71.6,379.4,5.3,1.5,2011
72,18.5,7.8,1.3,9.5,0.5,13,26.8,15.2,56.7,1.0,1.5,181.8,5.5,43.6,25.3,73,39.5,1.5,175.3,4.4,Mississippi State,66.3,357.2,5.4,1.5,2011
73,18.6,8.8,1.6,8.2,0.8,13,30.0,18.3,61.0,0.4,1.2,214.9,7.8,65.8,25.0,74,36.7,1.4,145.6,4.0,Florida International,66.7,360.5,5.4,1.2,2011
74,16.4,7.2,1.8,7.4,1.0,13,25.7,14.5,56.3,0.8,1.5,173.2,5.7,51.7,25.0,75,36.3,1.2,137.6,3.8,Utah,62.0,310.8,5.0,1.8,2011
75,21.2,2.3,0.8,18.2,1.8,12,8.1,3.1,38.1,0.3,0.4,50.4,4.1,36.3,24.8,76,61.7,2.9,346.5,5.6,Army,69.8,396.9,5.7,2.2,2011
76,17.8,8.8,1.2,7.8,0.7,12,28.9,16.6,57.3,0.8,1.2,189.3,5.0,41.4,24.8,77,40.0,1.6,152.4,3.8,North Texas,68.9,341.8,5.0,1.4,2011
77,21.9,12.3,2.1,7.6,0.7,12,39.4,22.8,57.9,0.8,1.3,237.6,5.7,50.0,24.6,78,38.8,1.8,153.0,3.9,Louisiana-Monroe,78.3,390.6,5.0,1.5,2011
78,20.3,11.8,1.2,7.2,0.8,13,34.7,19.2,55.2,1.1,1.8,273.1,6.9,52.4,24.5,79,34.3,1.2,125.0,3.6,New Mexico State,69.0,398.1,5.8,1.9,2011
79,17.1,5.8,1.5,9.8,0.8,13,18.8,9.6,51.0,0.4,1.4,127.0,5.4,44.0,24.5,80,43.3,1.5,191.2,4.4,Ohio State,62.2,318.2,5.1,1.2,2011
80,19.4,13.6,1.3,4.5,1.4,12,39.9,24.8,62.0,1.3,1.1,276.8,3.3,31.5,24.5,81,30.3,1.4,101.8,3.4,San Jose State,70.2,378.7,5.4,2.7,2011
81,17.3,9.0,1.7,6.7,1.2,12,29.9,15.2,50.7,0.8,1.2,194.7,5.3,41.8,24.3,82,38.8,1.1,118.5,3.1,Connecticut,68.8,313.2,4.6,1.9,2011
82,19.9,11.0,1.3,7.6,0.6,13,32.8,20.2,61.7,1.1,0.9,209.8,5.3,39.5,24.2,83,39.8,1.6,140.3,3.5,Pitt,72.6,350.1,4.8,1.7,2011
83,19.0,11.1,1.3,6.6,0.8,12,34.8,21.8,62.4,0.8,1.9,227.8,6.6,62.8,24.2,84,33.0,0.8,120.4,3.6,Syracuse,67.8,348.2,5.1,1.6,2011
84,18.2,7.8,1.3,9.1,1.0,12,32.0,18.5,57.8,0.6,1.3,196.8,4.8,38.4,23.3,85,38.9,1.1,150.9,3.9,Rice,70.9,347.7,4.9,1.6,2011
85,20.9,11.5,1.0,8.5,0.9,13,34.1,19.6,57.6,1.2,1.3,237.7,5.3,42.3,23.2,86,38.2,1.4,162.1,4.2,Virginia,72.2,399.8,5.5,2.2,2011
86,20.3,10.2,1.2,8.9,0.6,12,36.2,19.4,53.7,1.3,1.2,210.3,4.1,36.2,23.1,87,35.1,1.3,169.3,4.8,Maryland,71.3,379.7,5.3,1.9,2011
87,18.6,8.5,1.6,8.5,1.2,14,24.7,13.8,55.8,0.6,1.3,198.3,6.6,59.0,23.1,88,39.4,1.6,178.4,4.5,UCLA,64.1,376.6,5.9,1.9,2011
88,18.2,7.6,1.6,9.0,0.8,12,25.1,14.0,55.8,1.1,0.9,167.3,7.4,62.3,22.9,89,45.3,2.1,181.6,4.0,Western Kentucky,70.4,348.9,5.0,1.9,2011
89,21.0,9.8,1.7,9.5,1.4,13,37.2,19.2,51.4,1.3,1.3,212.3,6.8,52.3,22.7,90,41.4,1.5,174.2,4.2,Iowa State,78.6,386.5,4.9,2.7,2011
90,19.7,12.1,1.1,6.5,0.4,12,38.2,21.5,56.3,1.5,2.1,274.2,4.7,46.7,22.6,91,27.8,0.6,115.8,4.2,Central Michigan,65.9,389.9,5.9,1.9,2011
91,19.3,8.4,1.5,9.5,1.2,13,27.8,17.4,62.4,1.0,1.1,184.0,4.9,42.2,22.6,92,42.3,1.6,171.7,4.1,Illinois,70.2,355.7,5.1,2.2,2011
92,19.6,12.0,2.0,5.6,0.8,12,41.1,26.3,63.9,1.0,1.3,272.2,4.7,38.9,22.5,93,30.4,1.6,94.1,3.1,Duke,71.5,366.3,5.1,1.8,2011
93,19.8,13.1,1.3,5.3,1.3,12,44.3,27.7,62.5,1.3,1.8,291.3,6.7,53.0,22.4,94,28.0,1.0,88.7,3.2,Troy,72.3,380.0,5.3,2.6,2011
94,19.0,7.8,1.8,9.5,0.9,12,25.1,15.9,63.5,1.0,1.3,167.4,5.8,45.9,22.3,95,45.3,1.7,159.4,3.5,Kansas,70.3,326.8,4.6,1.9,2011
95,21.7,11.7,1.3,8.7,1.1,12,42.4,24.9,58.7,1.3,1.8,254.3,4.8,42.6,22.3,96,35.8,1.2,146.8,4.1,Middle Tennessee State,78.2,401.1,5.1,2.3,2011
96,19.8,9.8,1.8,8.3,0.5,12,35.2,19.7,55.9,0.8,1.0,210.2,5.6,54.4,22.2,97,36.3,1.8,155.0,4.3,Buffalo,71.5,365.2,5.1,1.3,2011
97,16.5,8.9,0.4,7.2,0.7,13,29.3,18.7,63.8,1.0,1.5,211.5,6.9,56.5,21.9,98,35.8,1.0,121.5,3.4,Louisville,65.2,333.0,5.1,1.7,2011
98,16.2,9.1,0.8,6.3,0.9,13,31.3,18.9,60.4,1.2,1.7,213.3,5.5,41.8,21.8,99,34.3,0.7,120.1,3.5,Marshall,65.6,333.4,5.1,2.1,2011
99,19.8,13.3,1.8,4.6,1.0,12,41.9,26.7,63.6,1.6,1.3,286.8,7.4,68.7,21.8,100,26.5,1.0,86.9,3.3,Oregon State,68.4,373.7,5.5,2.6,2011
100,18.3,7.4,1.8,9.2,1.0,12,28.7,17.3,60.5,1.2,1.0,184.6,6.8,60.8,21.4,101,37.7,1.4,166.8,4.4,Colorado State,66.3,351.4,5.3,2.2,2011
101,20.1,9.6,1.6,8.9,0.6,12,31.5,17.6,55.8,0.9,0.8,199.4,6.9,64.7,21.4,102,41.0,1.5,161.0,3.9,Indiana,72.5,360.4,5.0,1.5,2011
102,17.6,5.0,1.1,11.5,0.8,12,16.8,9.2,54.5,0.7,1.2,126.7,7.3,61.2,21.3,103,47.9,1.3,218.3,4.6,Eastern Michigan,64.8,345.0,5.3,1.4,2011
103,20.0,13.4,1.0,5.6,0.8,12,38.3,25.1,65.6,0.9,2.0,299.1,5.8,45.9,21.3,104,31.3,0.9,73.8,2.4,Miami (OH),69.5,372.9,5.4,1.8,2011
104,17.5,9.5,1.2,6.8,0.8,13,35.5,19.1,53.8,1.2,1.0,214.0,5.7,49.8,21.1,105,33.0,1.3,126.3,3.8,Tulane,68.5,340.3,5.0,2.0,2011
105,15.6,8.8,1.5,5.3,0.8,12,34.9,18.4,52.7,1.3,0.9,188.3,6.3,59.5,20.3,106,32.6,1.0,113.3,3.5,Idaho,67.5,301.5,4.5,2.2,2011
106,18.1,10.5,1.5,6.1,0.5,12,33.3,18.6,55.8,1.0,1.5,242.6,5.8,46.8,20.3,107,32.7,0.9,90.1,2.8,Tennessee,66.0,332.7,5.0,1.5,2011
107,20.2,11.3,1.7,7.2,0.9,12,36.7,20.5,55.9,1.3,1.0,234.6,5.0,43.6,20.2,108,33.5,1.1,129.4,3.9,UAB,70.2,364.0,5.2,2.2,2011
108,18.5,10.4,1.9,6.2,0.6,13,34.6,19.2,55.6,0.8,1.6,237.6,7.9,66.6,19.8,109,30.8,0.8,108.7,3.5,Colorado,65.5,346.3,5.3,1.5,2011
109,18.3,8.2,1.2,8.9,1.0,13,28.9,13.9,48.1,0.9,0.8,177.0,5.0,43.5,19.3,110,39.6,1.4,165.4,4.2,Penn State,68.5,342.4,5.0,1.9,2011
110,16.3,6.8,0.8,8.7,0.6,12,22.8,11.2,48.9,0.8,0.8,150.3,5.7,49.4,18.4,111,39.2,1.2,160.0,4.1,Minnesota,62.0,310.3,5.0,1.4,2011
111,15.9,8.6,0.9,6.4,0.8,12,27.0,14.4,53.4,0.8,1.0,167.8,4.2,34.5,18.2,112,36.4,1.0,130.9,3.6,Boston College,63.4,298.8,4.7,1.7,2011
112,15.1,5.4,1.3,8.4,0.6,12,22.4,12.0,53.5,0.8,0.8,109.6,6.7,61.2,17.3,113,41.7,1.2,164.3,3.9,UNLV,64.1,273.8,4.3,1.4,2011
113,13.6,7.0,1.4,5.2,0.8,12,29.0,14.3,49.4,0.8,0.9,145.4,6.3,63.7,17.1,114,35.9,0.9,108.1,3.0,Kent State,64.9,253.5,3.9,1.6,2011
114,15.2,8.9,1.2,5.1,0.8,12,34.0,18.7,54.9,0.7,0.8,190.3,4.8,43.6,16.3,115,31.5,0.8,84.0,2.7,Memphis,65.5,274.3,4.2,1.5,2011
115,15.5,6.6,0.8,8.1,1.0,12,26.1,12.9,49.5,1.1,0.8,151.7,6.7,57.7,16.1,116,38.3,1.0,129.6,3.4,Ole Miss,64.4,281.3,4.4,2.1,2011
116,14.2,5.6,1.6,7.0,1.0,12,28.0,14.3,50.9,1.0,1.0,135.6,4.9,40.2,15.8,117,35.7,0.8,124.2,3.5,Kentucky,63.7,259.8,4.1,2.0,2011
117,15.8,7.6,1.5,6.8,1.1,12,31.3,14.3,45.5,0.9,1.0,163.3,5.3,43.6,14.2,118,34.4,0.6,114.4,3.3,Akron,65.8,277.8,4.2,2.0,2011
118,14.7,7.5,1.4,5.8,0.9,12,29.3,15.3,52.1,1.3,0.7,143.1,7.7,68.2,12.9,119,32.3,0.8,105.7,3.3,Florida Atlantic,61.5,248.8,4.0,2.3,2011
119,15.6,7.4,1.3,6.8,1.1,12,29.6,16.8,56.6,0.7,0.6,183.0,6.8,48.5,12.0,120,33.8,0.8,113.2,3.4,New Mexico,63.3,296.2,4.7,1.8,2011
0,31.5,16.6,3.3,11.6,0.7,12,44.4,30.4,68.5,0.4,2.8,350.8,8.2,79.8,51.5,1,43.4,3.9,227.2,5.2,Louisiana Tech,87.8,577.9,6.6,1.1,2012
1,27.4,10.5,1.2,15.7,0.8,13,28.7,19.2,67.0,0.7,2.7,222.2,7.9,71.1,49.5,2,52.7,3.7,315.2,6.0,Oregon,81.4,537.4,6.6,1.5,2012
2,26.6,13.6,1.5,11.5,0.5,13,38.1,24.0,63.0,1.2,2.6,331.7,6.4,59.8,45.7,3,39.9,2.7,215.3,5.4,Oklahoma State,78.0,547.0,7.0,1.7,2012
3,28.3,13.5,1.8,13.0,0.8,13,36.5,22.6,61.9,1.0,2.6,340.5,6.7,58.7,44.5,4,45.9,2.9,231.7,5.0,Baylor,82.5,572.2,6.9,1.8,2012
4,27.5,13.8,2.2,11.5,0.8,13,37.8,25.3,66.9,0.8,2.2,316.5,6.2,56.5,44.5,5,41.0,3.5,242.1,5.9,Texas A&M,78.8,558.5,7.1,1.6,2012
5,26.2,13.8,1.2,11.2,0.5,13,36.5,24.5,67.1,1.1,3.1,321.6,5.2,43.2,41.0,6,45.2,2.0,191.1,4.2,Clemson,81.7,512.7,6.3,1.6,2012
6,29.4,17.8,1.8,9.8,0.7,12,50.6,35.3,69.9,1.0,3.3,365.1,6.5,60.5,40.9,7,40.0,2.0,169.2,4.2,Marshall,90.6,534.3,5.9,1.7,2012
7,24.3,13.3,1.3,9.8,0.9,12,36.8,23.9,65.1,0.6,2.4,291.8,7.5,64.3,40.6,8,38.1,2.3,193.8,5.1,North Carolina,74.8,485.6,6.5,1.5,2012
8,25.4,14.5,1.8,9.2,0.5,13,41.3,29.1,70.4,0.5,3.4,330.2,5.5,51.2,39.5,9,35.5,1.6,171.8,4.8,West Virginia,76.8,502.0,6.5,1.0,2012
9,23.0,11.6,1.0,10.4,1.2,14,30.6,20.6,67.3,0.7,1.7,265.3,6.4,57.8,39.3,10,36.6,2.9,206.2,5.6,Florida State,67.2,471.5,7.0,1.9,2012
10,21.7,9.7,1.4,10.6,0.2,13,24.2,15.6,64.4,0.7,1.2,207.4,3.8,31.0,38.8,11,40.5,3.2,194.0,4.8,Kansas State,64.7,401.4,6.2,0.9,2012
11,21.6,9.4,0.9,11.4,0.9,14,23.4,15.6,66.8,0.2,2.2,218.0,3.9,33.4,38.7,12,40.7,2.6,227.5,5.6,Alabama,64.1,445.5,6.9,1.1,2012
12,23.3,10.3,1.4,11.6,1.0,14,29.3,17.5,59.8,0.4,1.9,231.4,5.9,54.8,38.6,13,43.8,3.1,238.2,5.4,Northern Illinois,73.1,469.6,6.4,1.4,2012
13,25.3,12.3,1.8,11.2,0.9,13,31.8,21.2,66.6,0.9,2.5,259.2,4.2,34.9,38.4,14,46.0,2.1,205.4,4.5,Arizona State,77.8,464.5,6.0,1.8,2012
14,29.3,13.1,3.3,12.9,1.0,13,41.4,25.1,60.6,1.2,2.3,298.4,6.4,55.1,38.2,15,41.8,2.5,227.8,5.4,Arizona,83.2,526.2,6.3,2.2,2012
15,27.2,17.2,1.2,8.8,0.7,13,43.9,28.9,65.8,0.8,2.3,336.5,5.7,46.0,38.2,16,33.4,2.3,161.4,4.8,Oklahoma,77.3,497.8,6.4,1.5,2012
16,23.5,13.2,1.7,8.5,0.9,13,41.2,27.1,65.8,0.6,2.9,325.6,6.8,61.5,37.9,17,36.2,1.5,151.9,4.2,Fresno State,77.4,477.5,6.2,1.5,2012
17,21.2,11.5,0.9,8.9,0.6,14,28.5,18.1,63.7,0.8,2.6,285.1,6.9,53.5,37.8,18,37.5,2.3,182.6,4.9,Georgia,66.0,467.6,7.1,1.4,2012
18,28.9,12.5,1.9,14.5,0.9,13,31.2,20.8,66.7,0.8,1.8,243.8,6.6,63.0,37.8,19,51.8,3.2,271.0,5.2,Nevada,83.1,514.8,6.2,1.7,2012
19,26.8,16.0,2.1,8.8,0.6,13,45.7,32.2,70.4,1.2,3.4,355.9,7.7,75.5,37.5,20,30.7,1.2,139.9,4.6,Texas Tech,76.4,495.8,6.5,1.8,2012
20,21.4,7.2,1.3,13.0,0.9,12,23.2,13.4,57.9,0.6,1.4,181.5,7.0,64.5,37.2,21,46.6,3.1,242.3,5.2,Ohio State,69.8,423.8,6.1,1.5,2012
21,24.1,14.8,1.4,7.8,0.7,12,39.8,23.8,59.7,1.2,2.9,315.6,6.8,52.5,36.2,22,34.4,1.5,160.3,4.7,Tennessee,74.2,475.9,6.4,1.8,2012
22,21.6,11.2,1.3,9.2,0.4,13,30.7,20.6,67.2,0.8,1.9,263.2,5.2,45.3,35.7,23,37.8,2.5,171.5,4.5,Texas,68.5,434.6,6.3,1.2,2012
23,20.7,10.2,1.6,8.9,1.0,13,30.2,18.6,61.6,0.7,1.7,261.8,5.7,49.1,35.5,24,36.9,2.5,193.5,5.2,Louisiana,67.2,455.3,6.8,1.7,2012
24,21.5,10.3,0.9,10.4,0.6,14,29.4,18.4,62.4,0.5,2.0,225.6,4.3,36.2,35.4,25,37.6,2.4,181.8,4.8,UCF,67.1,407.4,6.1,1.1,2012
25,24.5,10.5,1.8,12.2,0.7,13,31.7,21.5,67.7,0.4,1.9,260.5,4.9,46.0,34.9,26,41.5,2.4,206.2,5.0,Arkansas State,73.2,466.7,6.4,1.1,2012
26,20.8,10.8,1.4,8.6,0.8,13,32.3,21.9,67.9,0.8,2.1,265.0,7.0,72.4,34.9,27,36.4,2.3,204.1,5.6,Utah State,68.7,469.1,6.8,1.6,2012
27,23.6,8.6,2.1,12.9,1.6,14,27.0,16.6,61.6,0.9,1.7,207.4,6.3,60.5,34.8,28,47.3,2.4,253.4,5.4,Nebraska,74.3,460.8,6.2,2.5,2012
28,22.6,15.4,1.2,6.1,1.2,13,36.0,25.8,71.8,0.7,2.7,332.7,5.2,47.5,34.8,29,34.3,1.3,113.5,3.3,San Jose State,70.3,446.2,6.3,1.8,2012
29,23.1,9.0,1.9,12.2,0.8,14,33.6,17.7,52.7,0.9,1.4,211.4,4.5,41.9,34.7,30,49.2,2.9,245.7,5.0,Tulsa,82.9,457.1,5.5,1.7,2012
30,23.6,12.1,2.2,9.3,1.0,14,35.4,23.1,65.3,0.8,2.1,275.7,9.3,91.5,34.4,31,42.8,2.1,190.8,4.5,UCLA,78.2,466.5,6.0,1.8,2012
31,23.8,14.1,2.5,7.2,0.3,13,41.5,26.4,63.6,1.2,2.5,290.7,5.4,43.6,33.8,32,34.6,1.8,142.1,4.1,Louisiana-Monroe,76.1,432.8,5.7,1.5,2012
32,27.9,13.9,2.4,11.6,0.5,13,37.8,24.5,64.8,0.8,2.2,254.0,4.7,47.2,33.6,33,41.8,1.8,203.2,4.9,Ball State,79.6,457.2,5.7,1.3,2012
33,21.6,4.2,1.0,16.4,0.9,14,13.9,7.3,52.6,0.6,0.9,129.9,4.9,39.9,33.6,34,57.7,3.4,311.2,5.4,Georgia Tech,71.6,441.1,6.2,1.5,2012
34,18.9,7.5,1.4,9.9,0.5,14,25.6,14.1,55.3,0.8,1.0,162.5,5.2,44.9,33.1,35,41.7,2.6,225.8,5.4,Kent State,67.3,388.3,5.8,1.3,2012
35,21.4,7.9,1.9,11.5,1.1,13,23.8,14.0,58.9,0.8,1.6,175.9,5.6,49.1,32.8,36,44.5,2.3,220.7,5.0,San Diego State,68.2,396.6,5.8,1.9,2012
36,23.8,13.8,2.2,7.8,0.5,13,38.8,24.2,62.5,1.2,2.1,307.1,6.1,55.7,32.5,37,34.0,2.0,124.4,3.7,Oregon State,72.8,431.5,5.9,1.8,2012
37,24.3,14.7,2.1,7.6,1.3,12,49.3,28.1,57.0,1.7,2.3,328.4,6.2,53.6,32.4,38,32.8,1.5,151.2,4.6,Houston,82.0,479.6,5.8,2.9,2012
38,20.5,9.2,1.7,9.5,0.6,13,28.5,16.2,56.6,0.8,1.9,238.8,5.6,53.5,32.3,39,37.8,1.9,201.5,5.3,Cincinnati,66.4,440.2,6.6,1.5,2012
39,21.6,11.5,3.0,7.1,1.1,13,35.5,21.8,61.6,1.5,3.0,282.3,7.6,62.2,32.1,40,30.2,0.9,150.6,5.0,USC,65.6,432.9,6.6,2.6,2012
40,23.5,10.8,1.5,11.3,1.3,13,30.8,18.2,58.9,0.4,1.5,225.6,5.5,50.8,31.8,41,48.1,2.0,201.8,4.2,Rice,78.9,427.4,5.4,1.7,2012
41,22.2,8.5,1.3,12.4,0.6,13,28.4,17.8,62.6,0.5,1.1,169.1,5.2,50.5,31.7,42,45.8,2.4,225.5,4.9,Northwestern,74.2,394.6,5.3,1.2,2012
42,23.2,10.9,2.0,10.3,0.4,13,30.9,19.2,62.2,0.4,1.8,241.5,5.3,50.0,31.7,43,45.8,1.8,203.3,4.4,Ohio,76.8,444.8,5.8,0.8,2012
43,22.2,12.8,2.2,7.1,0.7,13,42.4,27.1,63.9,0.9,2.1,283.9,5.8,49.0,31.5,44,33.8,1.4,125.2,3.7,Duke,76.2,409.2,5.4,1.6,2012
44,21.9,12.2,1.7,8.0,0.6,13,37.5,24.5,65.4,1.1,1.9,273.2,4.2,43.6,31.5,45,35.3,1.8,135.4,3.8,East Carolina,72.8,408.5,5.6,1.7,2012
45,22.4,10.3,1.5,10.6,0.8,13,31.6,20.1,63.5,1.4,1.8,249.9,4.8,36.9,31.5,46,42.4,1.9,173.8,4.1,Ole Miss,74.0,423.8,5.7,2.2,2012
46,19.8,10.4,1.5,7.9,0.8,13,28.1,17.3,61.6,0.7,2.2,238.1,4.8,40.5,31.5,47,37.8,1.5,138.5,3.7,South Carolina,65.8,376.5,5.7,1.5,2012
47,22.6,10.8,1.5,10.2,0.7,13,33.9,20.8,61.5,0.8,1.5,252.0,6.8,68.0,31.5,48,40.1,1.6,193.2,4.8,Toledo,74.0,445.2,6.0,1.5,2012
48,20.3,11.8,2.2,6.3,0.7,12,37.3,22.0,59.1,0.6,1.9,295.4,7.3,57.7,31.4,49,30.9,1.6,144.8,4.7,Miami (FL),68.2,440.2,6.5,1.3,2012
49,22.8,13.3,1.4,8.2,0.4,13,35.1,23.6,67.3,0.6,2.1,296.1,6.3,54.1,31.2,50,35.5,1.8,122.7,3.5,Louisville,70.6,418.8,5.9,1.0,2012
50,19.4,10.2,1.3,7.9,0.7,12,30.7,18.4,60.1,0.6,1.9,231.0,7.8,76.1,31.2,51,35.8,1.8,159.3,4.4,UTSA,66.5,390.3,5.9,1.3,2012
51,22.8,13.3,2.4,7.1,0.3,12,45.0,27.6,61.3,1.1,2.0,311.2,5.7,49.3,30.8,52,33.3,1.8,130.8,3.9,Indiana,78.3,442.0,5.6,1.3,2012
52,25.6,14.2,2.1,9.3,1.3,12,42.4,28.1,66.2,1.0,1.8,331.5,7.7,66.9,30.6,53,38.1,1.8,167.3,4.4,Troy,80.5,498.8,6.2,2.3,2012
53,21.3,11.2,1.5,8.6,0.7,13,30.3,20.2,66.8,0.5,1.5,223.2,4.5,42.8,30.2,54,36.8,1.9,168.2,4.6,Boise State,67.1,391.3,5.8,1.2,2012
54,25.2,13.1,1.9,10.2,0.9,13,36.4,22.7,62.4,0.8,2.0,289.0,7.8,68.2,30.0,55,42.7,1.6,187.0,4.4,Syracuse,79.1,476.0,6.0,1.7,2012
55,18.9,8.4,1.8,8.8,1.0,13,26.9,15.9,59.1,0.4,1.3,213.4,5.9,44.9,30.0,56,40.3,1.9,166.3,4.1,Vanderbilt,67.2,379.7,5.6,1.4,2012
56,18.6,8.2,1.2,9.2,0.8,13,27.4,16.0,58.4,0.5,0.9,200.5,7.2,57.9,29.8,57,40.5,2.2,173.7,4.3,LSU,67.9,374.2,5.5,1.3,2012
57,19.2,8.7,1.8,8.6,0.6,13,24.5,13.0,53.1,1.5,1.5,199.3,4.8,49.3,29.8,58,38.6,2.1,183.8,4.8,Michigan,63.1,383.1,6.1,2.1,2012
58,19.1,6.9,1.0,11.2,0.4,14,20.8,12.1,58.4,0.4,1.1,156.9,3.8,36.1,29.6,59,45.4,2.7,236.4,5.2,Wisconsin,66.1,393.3,5.9,0.9,2012
59,20.2,11.5,1.4,7.3,0.5,13,32.6,19.2,58.7,0.8,2.2,237.8,4.7,41.4,29.5,60,32.6,1.4,144.2,4.4,Mississippi State,65.2,381.9,5.9,1.3,2012
